gpid,comment
268,"으아아 재미있다!1차 데모를 못해봤는데 메이드 카페라는 소재 자체가 일단 신선했습니다.손님 취향에 맞는 메이드를 배치하고 접객을 하는 모습을 지켜보는게 재미있네요.접객 중간에 들어간 여러 미니 게임이 아기자기한 재미를 추가해 줍니다.밸런스를 정말 잘 맞춘 것 같아요.느긋하게 즐기면서 성장하는 모습을 보는 재미가 있습니다.이 정도면 나름 인기를 끌거라고 생각해요.카이로 소프트 게임을 좋아하는데 그만큼 재미있다고 느꼈습니다.카페를 좀 더 꾸밀 수 있는 기능과 메이드의 의복, 조명을 배치하고... 큰 카페에 여러 컨셉의 방을 마련해 손님에 맞는 방을 안내해서 최대한 분위기 조합에 맞는 음악, 조명, 인테리어를 배치해서 시너지 효과를 일으키는 시스템이 있으면 좋지 않을까 합니다."
268,"메이드들을 강하게 훈련시키고,  강한 메이드를 육성하여서 메이드 카페를 원하는대로 만들어보아요!!!"
268,메이드 여러명 있어서 좋아요
268,생각보다 난이도도 할만하고 시간가는줄도 모르고 재미있게 플레이했네요 ui도 깔끔하고 bgm과 스토리도 재밌었습니다 버그만 좀 고치면 좋을거같아요 아직 개발중인 컨텐츠도 기대가 됩니다 정식출시까지 기다리겠습니다!!
268,오랜만에 보니까 그래픽이 마음에 드네요. 메이드가 많아질수록 바빠지는 건 플레이어라는 게... 중간에 메이드를 바꿀 수 있다는 게 이해는되는데 바빠지니까 허둥지둥거려서 제대로 바꾸지도 못하는 것 같아요.
268,게임 재미있씁니다
269,특이함
269,----------------------------------------------------------------------------------------------------안녕하세요 스토브 서포터즈 팀 '킹갓제네럴'입니다. '키키캐키캡'을 재미있게 플레이 해보고 소개해드려요.https://page.onstove.com/quarter/kr/view/10310363?boardKey=128449다음 공판을 위해 팔로잉도 부탁드립니다!----------------------------------------------------------------------------------------------------
269,게임 컨셉이나 디자인 그리고 플레이는 매우 재미있고난이도도 적응만 한다면 어느정도 무난하게 깰 수는 있으나 아직은 버그와 벨런스 패치가 필요해 보입니다
269,청축 잘하면 진짜 고수다
269,재밌고 조금만 해봐도 바로 적응되는데 생각보다 어렵다는 사람들이 많네요 본게임 하기전에 손풀기로 딱 좋습니다 추천합니다
269,"재미있고 어려운 게임인데 왼쪽키에서 엔터키,쉬프트를 누르면 안 날라가고 벽 에 부딫치는 판정이 됩니다.게임하시는 분들은 이점 유의해주세요"
269,재밌었어요 적축 갈축에 비해 청축이 익숙해지면 빠르게 깰 수 있네요.데모 끝나고 다른 축도 나오길 기대해봅니다+) 레벨을 올리면 흑축도 얻을 수 있습니다.흑축 재밌긴한데 보스전이 좀..
269,재미도 있고 참신하기도 하지만 어려운 난이도와익숙하지 않은 조작 때문에 게임 하기가 싫어진다는 단점이 있네요벨런스 조절만 하시면 괜찮을 것 같은 게임입니다
269,다른 게임에서 느껴보지 못한 조작방식이 좋지만그 때문에 허무하게 죽는 경험이 쌓이다 보면 스트레스가 되서금방 게임을 그만 두게 되네요
269,청축에서 케이블 선 나왔을 경우 우측에 있는 캐이블은 맞지 않는 버그가 존재합니다
270,재미있어 보여서 구매했습니다.
270,시간때우기 좋습니다.
270,킬링 타임요으로 괜찮은거 같아요. 퍼즐이 매치 3 방식인데 이 장르 게임들이 평타는 칩니다.
270,좋습니다.
270,간단하게 매치 3를 즐길 정도의 게임성은 있습니다.
270,시간죽이기 가성비겜
270,일러 퀄은 아쉽지만 싸게 샀으니까 뭐..
270,가성비 게임
270,우리에게 매우 익숙한 장르죠. 3매치 퍼즐 게임 해피 퀘스트 입니다.3매치 퍼즐을 맞춰서 몬스터를 공격하는 방식입니다. 스킬도 존재하구요. 퍼즐을 무작정 맞추기만 하면 몬스터에게 딜이 들어가는 줄 알았는데 2마리정도 남은 몬스터가 안 죽길래 확인해보니 몹이 있는 위치와 맞추는 퍼즐의 위치가 같아야 그 라인으로 공격이 들어가는 거 였습니다. 몬스터가 사방에 깔려있을 때는 상관없지만 몇마리 안 남았을때에는 위치를 확인하고 퍼즐을 맞춰야겠습니다.장담하건데 3매치 퍼즐만 즐기려고 이 게임을 구매하는 사람은 없을 것 입니다.  하지만 해피 가이와 마찬가지로 스토브 스토어에서 정식으로 한글화하여 판매중인 게임이기 때문에 국내법을 준수해야 한답니다.그래도 할인된 가격에 조금만 노력하면 쉽게 얻을 수 있는 1000원 쿠폰으로 구매하여 한국어로 스토리를 즐긴다면 메리트가 있다고 봅니다.
270,일러퀄이?
271,고민 끝에 구매 완료!
271,공포 게임이라기보다는 서비스가 곁들여진 탈출게임이라보는게 맞는듯다만 둘을 애매하게 섞어서 이도저도 아닌 느낌? 분명 캐릭터는 잘뽑았는데...서비스씬을 더 확실하게 뽑거나 탈출게임? 공포게임?의 느낌을 더 확실하게 줬으면 좋았을듯
271,재미있어요
271,제가 공포게임은 진짜 못하는데.. 폐심은 중간중간 색다른 부분이 있어 도전해볼까 고민중이네요 ㅋㅋ
271,재미있어 보여서 일단 구매!
271,유튜브로 좀 보고 할만해 보여서 일단 구매해놓은 게임
271,조작이 불편한 감은 있지만 겜은 할만해요
271,재밌을거 같아서 구매했네요 굿굿
271,2탄도 스토브에 출시하려나..
271,스위치로 살 생각이었는데 여기에서 사게 됐습니다.
272,뻐꾸기남 재미있어 보입니다!
272,뻐꾸기 남....  너무 충격적인 삶이다.흑
272,베타메일이란 건 처음 들어보네요.
272,매운 맛을 제대로 보여주는 게임이네요번역을 재밌게 한 점이 좋아요
272,게임 이름처럼 그런.. 게임입니다. 저는 충분히 내성이 있다고 생각해는데도 꽤나 플레이 하기 힘들군요..
272,얼탱이 없어어 재밌네 ㅋㅋ
272,조심히 기대해 봅니다.
272,블랙 유머는 재밌는데 노가다가 좀 심합니다... 돈치트를 미리 알았으면 훨씬 편했을텐데 그걸 이제 알아서 아쉽네요 몇 개 이벤트 남은 거 같은데 나뭇가지 모으는 게 너무 빡새서 그냥 포기하렵니다 ㅋㅋㅋdlc는 퀄리티가 그리 높지 않아서 굳이 안사셔도 될 거 같네요.
272,"업데이트 안된다는 이야기가 많긴 한데. 한글로 맛 좀 보고 싶어서 결국 쿠폰까지 적용해서 저럼하게 구매했습니다.주인공 캐릭터를 움직이면서 아~ 저런 인생도 있겠구나 하는 생각이 드네요.가정에서도, 회사에서도 인정 못 받고, 나이트 클럽가서도 삥이나 뜯기는...."
273,동탁이 되어서 여포를 키우는게임ㅋㅋㅋㅋㅋㅋㅋ 삼국지 알면 골때리네요 ㅋㅋㅋㅋㅋ
273,프린세스 메이커 같아서 재미있어 보여요!
273,흥미로워보여요 재밌게 할게요
273,여포가 이쁘다..?
273,재미있음
273,"전에 타플랫폼에서 봤을 때는 평이 생각보다 별로였던 것 같은데, 그래도 테일즈샵 게임이니까 구매!"
273,호로관의 메뚜기가 이렇게 성장했습니다.모바일을 그대로 옮겨 놓은건 무책임 하군요. 육성 좋아하시는 분들은 찍먹을 해봐도 괜찮은 게임입니다.
273,"삼국지의 여러 장수들이 여성이 된 세상에서 동탁이 되어 여포를 키우는 프메류 게임. 플레이타임은 1회차 기준 약 30분 정도.게임 진행은 4년, 턴 수로는 48턴 동안 여포의 특정 스테이터스를 일정 수치까지 올리거나 특정 스테이터스 상승과 관련된 TS된 역사 속 인물들과의 인연을 통해 마지막 턴에 엔딩이 결정된다. 한 턴은 총 3주로 이루어져 있으며 이 때 특정 스테이터스 상승을 위한 교육을 받거나 돈을 벌기 위한 노동을 하거나 피로도를 낮추기 위한 휴식 등을 취할 수 있다. 턴을 진행하면서 랜덤으로 이벤트가 발생하며, 해당 이벤트를 통해 돈을 얻거나 잃고, 피로도나 업보 수치가 증감되기도 한다. 또한 특정 노동을 반복함으로써 이와 관련된 연속 이벤트가 나타나고 마무리엔 게임 진행에 도움이 되는 아이템을 얻기도 한다.게임의 특징으로는 24개에 달하는 엔딩이 존재하며, 특정 엔딩들의 경우 클리어 시 관련 아이템을 얻을 수 있어 다음 회차 진행 시에 수월하게 진행할 수 있다. 그리고 여포의 일러스트가 다양하고 각각의 퀄리티가 높다. 여포의 경우, 따로 더빙까지 되어있어 게임을 몰입하기 좋았다. 특정 노동을 계속하면 발생하는 연속된 이벤트도 재밌었다.단점으로는 기존 프메와 비교할 수 밖에 없는데, 이벤트가 다양하지 못하다. 랜덤 이벤트도 3~4개 정도이고, 고정 이벤트도 8월에 있는 무술대회또는 설전대회 밖에 없다. 그러다 보니 매판마다 변수가 별로 없다. 그리고 엔딩 조건이 빡세다. 대부분의 엔딩들이 각각의 스테이터스의 일정 수치 및 범위를 요구할 뿐만 아니라 어느 정도 스테이터스가 쌓였을 때 만나는 인물들과의 인연 수치도 고려해야 돼서 클리어하기 어려웠다. 이 외에도 여포의 더빙 음질이 좋지 못한 부분, 모바일 기반이다 보니 PC UI가 어색한 부분, 옵션에서 사운드 조절의 경우 클릭 포인트가 왜인지 우측으로 쏠려있어 조절하기 어려웠다.가벼운 프메류 게임을 찾는 유저들에게 추천한다. 인터넷에 공략도 널려있기에 엔딩 보기 어려운 사람들도 수월하게 플레이 가능하다."
273,테일즈샵 게임 이라서 구매함
273,모바일을 pc로 이식한 게임
274,몰개성한 로그라이크. 더 완성도가 있으면 좋았을 것.
274,생각보다 빡세네요
274,오 패드 지원 굿
274,옛날에 플러비란 영화가 생각납니다.
274,호박 머가리 진짜 너무 싫어요.후반 갈수록 당연히 쉬워지겠지만 초반엔 호박이 엄청 스트레스네요.컨셉도 재밌고 게임성도 좋고 현실에서 진상 취객에게 당했던 걸 생각하면서 플레이하니 더 즐거웠네요.추천합니다.
274,도트 그래픽 로그라이크겜 .패드 완벽 지원되서 너무나 만족!
274,나를 죽이지 못하는 고통은 나를 강하게 만든다!
274,딱봐도 갓겜각
274,건전류 게임?
275,"'헬프 더 캣츠' 게임 후기는 직접 작성한 리뷰 포스팅으로 대신합니다.포스팅 상에 스포일러는 없습니다.'헬프 더 캣츠'가 어떤 게임인지 궁금하신 분들께서는 아래 링크해 드리는 리뷰 포스팅을 읽어 주세요. 🙂(링크를 클릭하시면, 해당 리뷰로 자동 이동합니다.)https://page.onstove.com/indie/global/view/10383576"
275,액션 rpg나 뱀서라이크 게임만 주로 하다가 신박한 방식의 그림 찾기? 게임을 하게 되니 신선한 공기를 마신 느낌이 듭니다.  단순한 그림찾기게임이 아니라 그림 속의 사물들과 상호작용을 하여 발견하는 방식이네요.차를 마시는 고양이를 도저히 못 찾던 와중에 커튼을 젖히자 찾고 있던 고양이가 등장 하더군요. 살아있는 퍼즐이자 그림찾기를 하는 느낌입니다. 주 게임성은 그림찾기가 맞지만 곳곳에 간단한 퍼즐식의 작동방식을 마련한 것 같습니다.결론은 플레이가 참 즐거웠네요. 시작할 때는 그냥 그림만 훑어보며 찾았는데 대상이 보이지가 않아 너무 막막했습니다. 배경의 사물들과 상호작용을 하면 찾을 수 있다는 것을 알게 되면서부터는 신나게 화면을 눌러댄 것 같습니다. 그림 찾기 게임이 이렇게 생동감 있고 재미있을 수 있다니 감탄 했습니다! 스토브 필구 게임이 되지 않을까 생각합니다!
275,생각보다 고려해야할 요소가 많은 게임이군요. 처음부터 모든게 주어진게 아니라 진행하면서 숨겨진 요소를 찾을 수 있는 구조라 더 흥미로웠던것 같아요. 하지만 처음에는 아무설명이 없어서 막막한감은 없지않았습니다. 메커니즘이 어려운게임은 아니라 금방 할 수 있었지만 간단한 진행방식 설명은 있는게 더 좋을 것 같아요. 캐릭터들도 너무 귀엽고 움직이는게 아기자기해서 좋았던 것 같습니다.
275,숨은그림찾기 류의 간단한 퍼즐류 게임 그림체는 귀여워서 남녀노소 누구나 즐길 수 있을 것 같았습니다.다만 듀토리얼이나 도움말이 없는 것은 아쉬웠고 생각보다 맵이 큰 것에 비해서 자새하게 볼 수가 없어서 미새한 것은찾기가 힘들었습니다.또한 생각보다 난이도가 쉬운 편을 떠나서 도움말이 생각보다 도움이 안되었고 우히려 무작정 클릭하는 것이 더 도움이 되었다는 것은 생각해 봐야 할 것 같습니다.이렇게 되면 단순히 클릭해서 클리어 하는 게임이 될 것 같은데 게임에 룰을 좀 더 추가해야지 좀 더 게임 답게 느껴질 것 같습니다.
275,진짜 귀여운 단순 숨은 그림찾기로만 생각했는데 오브젝트들이랑 상호작용하면 역동적으로 움직이는 퍼즐겜처럼 되네요.상호작용하고 숨은 오브젝트 찾으면 나오는 효과음도 깔리는 브금도 너무 훌륭합니다.재밌게 즐겼습니다.많은 스테이지를 플레이 해볼 순 없어서 난이도면은 뭐라 하기 힘들지만 시간만 투자하면 누구나 깰 수 있을 수준이었던 것 같습니다.
275,게임 자체는 느긋하게 즐기기 괜찮은 것 같은데처음 들어갔을 때 튜토리얼이나 설명이 없어서 조금 당황스러웠습니다.
